Timestamp,Age,Primary streaming service,Hours per day,While working,Instrumentalist,Composer,Fav genre,Exploratory,Foreign languages,BPM,Frequency [Classical],Frequency [Country],Frequency [EDM],Frequency [Folk],Frequency [Gospel],Frequency [Hip hop],Frequency [Jazz],Frequency [K pop],Frequency [Latin],Frequency [Lofi],Frequency [Metal],Frequency [Pop],Frequency [R&B],Frequency [Rap],Frequency [Rock],Frequency [Video game music],Anxiety,Depression,Insomnia,OCD,Music effects,Permissions,Age_Group,Age Group
2022-08-28 18:06:24,17.0,Spotify,4.0,True,False,False,Lofi,True,Yes,79.0,3,0,0,0,2,2,1,2,0,3,0,3,2,2,1,3,3.0,8.0,0.0,0.0,Improve,I understand.,0-18,0-18
2022-08-28 18:08:44,16.0,Spotify,2.0,True,False,False,Rap,True,Yes,126.0,3,0,0,0,0,3,0,2,0,1,0,3,3,3,0,2,1.0,8.0,0.0,0.0,No effect,I understand.,0-18,0-18
2022-08-28 18:13:47,27.0,Spotify,9.5,True,False,False,Metal,True,Yes,185.0,2,0,2,0,0,2,1,0,0,1,3,3,1,2,3,1,5.0,6.0,6.0,3.0,Improve,I understand.,26-35,26-35
2022-08-28 18:17:00,40.5,Spotify,7.0,True,False,False,Pop,True,Yes,92.0,3,2,3,1,1,2,2,1,2,1,1,3,3,1,3,1,0.0,0.0,0.0,0.0,Improve,I understand.,36-45,36-45
2022-08-28 18:17:46,25.0,Spotify,1.0,True,False,False,EDM,False,No,107.0,0,0,3,0,0,1,0,1,0,1,0,0,0,0,1,1,0.0,8.0,0.0,0.0,Improve,I understand.,19-25,19-25
2022-08-28 18:18:12,34.0,Spotify,2.0,False,False,False,Metal,False,No,120.0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,2,0,3.0,7.0,0.0,0.0,Improve,I understand.,26-35,26-35
2022-08-28 18:18:18,22.0,Other streaming service,6.0,True,True,True,Jazz,True,Yes,140.0,2,1,3,3,1,3,3,1,2,2,2,3,3,3,2,2,8.0,8.0,8.0,5.0,Improve,I understand.,19-25,19-25
2022-08-28 18:18:24,17.0,Spotify,2.0,True,True,True,Jazz,True,No,94.0,2,0,0,0,0,1,2,0,0,1,2,3,0,1,3,1,5.0,2.0,3.0,4.0,Improve,I understand.,0-18,0-18
2022-08-28 18:21:19,26.0,Spotify,3.0,True,True,False,Folk,True,No,160.0,1,1,0,3,1,1,2,0,0,1,1,2,2,1,2,2,8.0,8.0,3.0,0.0,Improve,I understand.,26-35,26-35
2022-08-28 18:28:48,19.0,Spotify,8.0,True,False,False,EDM,True,No,174.0,0,0,3,0,0,2,0,1,0,0,1,2,2,2,2,0,6.0,8.0,8.0,0.0,Improve,I understand.,19-25,19-25
2022-08-28 18:30:21,21.0,Spotify,3.0,True,False,False,Pop,True,Yes,136.0,1,3,2,1,0,3,1,0,3,2,1,3,3,3,2,2,6.0,8.0,6.0,0.0,Worsen,I understand.,19-25,19-25
2022-08-28 18:33:32,32.0,Spotify,3.0,True,True,True,Rock,True,Yes,144.0,1,1,2,3,0,2,1,0,2,3,1,2,3,1,3,1,6.0,6.0,7.0,5.0,Improve,I understand.,26-35,26-35
2022-08-28 18:35:17,21.0,I do not use a streaming service.,3.0,True,False,False,Rock,False,No,77.0,0,0,0,2,2,2,2,0,1,0,1,1,1,2,3,3,9.0,10.0,3.0,0.0,No effect,I understand.,19-25,19-25
2022-08-28 18:51:10,25.0,Spotify,2.0,False,True,False,Pop,False,No,120.0,1,0,0,1,0,2,0,0,2,0,0,3,2,3,3,1,7.0,7.0,5.0,0.0,Improve,I understand.,19-25,19-25
2022-08-28 18:56:54,28.0,I do not use a streaming service.,4.0,True,False,False,Rock,True,Yes,194.0,1,2,1,1,0,2,2,1,0,0,2,2,1,1,3,2,6.0,8.0,1.0,6.0,Improve,I understand.,26-35,26-35
2022-08-28 18:57:39,40.5,YouTube Music,4.0,True,False,False,Pop,True,No,60.0,1,0,2,3,0,3,2,1,1,2,1,3,3,2,3,1,7.0,2.0,0.0,7.0,Improve,I understand.,36-45,36-45
2022-08-28 18:58:09,18.0,Spotify,1.0,True,True,False,Metal,True,Yes,190.0,1,0,1,0,0,2,0,0,0,0,3,1,0,2,3,2,6.0,9.0,9.0,0.0,Improve,I understand.,0-18,0-18
2022-08-28 18:58:27,22.0,Spotify,2.0,False,False,False,R&B,False,Yes,87.0,2,0,0,0,0,1,0,3,3,2,0,2,3,1,1,2,1.0,1.0,4.0,1.0,No effect,I understand.,19-25,19-25
2022-08-28 18:59:53,40.5,Other streaming service,1.0,True,False,False,EDM,True,No,156.0,2,0,3,2,0,2,1,1,1,2,2,2,1,1,3,2,8.0,8.0,2.0,0.0,Improve,I understand.,36-45,36-45
2022-08-28 19:04:05,21.0,Spotify,3.0,True,True,True,Metal,True,No,150.0,2,1,1,2,0,1,1,1,0,2,3,3,1,2,3,2,3.0,3.0,7.0,0.0,No effect,I understand.,19-25,19-25
2022-08-28 19:04:26,27.0,Spotify,9.5,True,False,False,Metal,True,Yes,194.0,0,1,2,2,0,2,1,1,1,2,3,3,2,2,3,2,8.0,8.0,3.0,0.0,Improve,I understand.,26-35,26-35
2022-08-28 19:07:16,19.0,Spotify,1.0,False,False,True,Metal,True,Yes,160.0,0,0,0,0,0,1,0,0,0,2,3,2,1,1,3,0,6.0,4.0,0.0,3.0,No effect,I understand.,19-25,19-25
2022-08-28 19:10:07,27.0,Spotify,3.0,True,False,False,Metal,True,Yes,171.0,2,0,0,1,0,2,1,0,0,1,3,0,1,2,2,1,1.0,0.0,0.0,0.0,Improve,I understand.,26-35,26-35
2022-08-28 19:12:02,27.0,Spotify,1.5,True,False,False,Rock,False,No,95.0,0,0,0,1,0,2,0,1,0,1,3,2,0,2,3,2,5.0,5.0,4.0,4.0,Improve,I understand.,26-35,26-35
2022-08-28 19:18:53,40.5,YouTube Music,2.5,True,True,False,Rock,False,Yes,148.0,2,1,3,1,0,2,3,0,1,1,2,1,1,1,2,1,8.0,8.0,7.0,6.0,Improve,I understand.,36-45,36-45
2022-08-28 19:20:03,40.5,Pandora,2.0,True,False,False,Gospel,False,No,119.0,1,2,0,1,3,0,0,0,1,0,0,2,1,0,2,0,3.0,0.0,2.0,0.0,Improve,I understand.,36-45,36-45
2022-08-28 19:22:30,19.0,YouTube Music,5.0,True,False,False,Metal,False,Yes,136.0,2,1,1,2,2,2,1,0,0,3,3,0,0,2,3,2,0.0,5.0,1.0,0.0,No effect,I understand.,19-25,19-25
2022-08-28 19:26:23,20.0,Apple Music,2.0,True,False,False,Pop,True,No,141.0,1,0,0,1,0,2,1,0,0,2,0,3,2,1,2,1,6.0,3.0,0.0,0.0,Improve,I understand.,19-25,19-25
2022-08-28 19:27:46,28.0,Spotify,2.0,False,False,True,Metal,False,No,146.0,1,0,0,1,0,1,0,0,0,0,3,1,0,0,2,1,1.0,7.0,5.0,1.0,Improve,I understand.,26-35,26-35
2022-08-28 19:29:25,18.0,Spotify,2.0,True,False,False,R&B,False,Yes,164.0,2,0,0,0,0,1,0,0,0,1,0,3,3,1,0,0,5.0,6.0,0.0,1.0,No effect,I understand.,0-18,0-18
2022-08-28 19:35:58,21.0,Spotify,5.0,True,True,True,Folk,True,Yes,128.0,2,1,0,3,1,1,2,0,1,2,1,3,2,1,3,1,9.0,4.0,0.0,3.0,Improve,I understand.,19-25,19-25
2022-08-28 19:50:30,21.0,I do not use a streaming service.,2.0,True,False,False,Rock,False,Yes,101.0,1,2,1,2,0,3,1,0,3,3,3,3,3,3,3,1,8.0,8.0,3.0,0.0,Improve,I understand.,19-25,19-25
2022-08-28 19:59:01,18.0,Spotify,2.0,True,True,False,K pop,True,Yes,98.0,3,0,0,1,1,2,2,3,1,3,0,2,3,2,0,1,7.0,2.0,3.0,5.0,Improve,I understand.,0-18,0-18
2022-08-28 20:01:29,16.0,Apple Music,2.0,False,False,False,Pop,True,No,145.0,0,2,1,2,1,1,0,1,0,2,0,3,1,1,3,1,10.0,3.5,5.0,10.0,Improve,I understand.,0-18,0-18
2022-08-28 20:04:49,19.0,Spotify,1.0,True,False,False,Pop,True,Yes,94.0,1,2,1,1,0,2,1,0,0,1,1,3,2,2,3,0,7.0,5.0,1.0,2.0,Improve,I understand.,19-25,19-25
2022-08-28 20:12:05,31.0,Spotify,4.0,True,True,False,Classical,False,Yes,103.0,3,0,1,0,1,2,1,0,2,0,2,1,0,2,2,0,6.0,8.0,9.0,5.0,Improve,I understand.,26-35,26-35
2022-08-28 20:14:47,16.0,Spotify,2.0,True,True,True,Rock,False,No,112.0,1,0,3,1,0,0,0,0,0,1,1,2,1,0,3,3,7.0,4.0,10.0,2.0,Improve,I understand.,0-18,0-18
2022-08-28 20:20:20,17.0,Spotify,2.0,True,False,False,R&B,True,Yes,118.0,1,1,0,0,2,2,1,3,0,1,0,2,3,2,0,1,6.0,1.0,0.0,0.0,Improve,I understand.,0-18,0-18
2022-08-28 20:32:41,20.0,Apple Music,4.0,True,False,False,R&B,True,Yes,113.0,2,1,0,1,0,2,2,1,0,1,0,2,3,3,3,1,9.0,10.0,3.0,0.0,Improve,I understand.,19-25,19-25
2022-08-28 20:33:43,30.0,Spotify,1.0,False,True,False,Rock,True,No,162.0,2,2,1,2,0,1,0,0,0,0,2,2,0,1,3,0,8.0,5.0,8.0,9.0,Improve,I understand.,26-35,26-35
2022-08-28 20:43:43,19.0,Spotify,5.0,True,False,False,Rock,True,Yes,111.0,2,1,0,2,1,1,2,1,1,1,3,2,1,1,3,2,9.0,9.0,9.0,3.0,No effect,I understand.,19-25,19-25
2022-08-28 20:57:16,33.0,Spotify,7.0,True,False,False,Rock,True,Yes,134.0,1,2,2,2,1,3,1,1,2,2,2,3,3,3,3,2,9.0,3.0,7.0,8.0,Improve,I understand.,26-35,26-35
2022-08-28 20:57:57,28.0,YouTube Music,2.0,True,False,False,Rock,True,No,172.0,0,1,1,1,0,2,0,1,0,2,1,2,3,1,3,1,10.0,8.0,6.0,2.0,Improve,I understand.,26-35,26-35
2022-08-28 21:01:18,25.0,Spotify,3.0,True,False,False,Rock,True,Yes,180.0,1,0,2,2,0,1,0,1,0,2,3,2,1,1,3,2,9.0,6.0,3.0,0.0,Improve,I understand.,19-25,19-25
2022-08-28 21:03:23,22.0,YouTube Music,2.0,True,False,False,Pop,False,No,120.0,1,0,1,1,1,1,1,0,0,1,0,3,1,1,2,2,7.0,7.0,8.0,3.0,Improve,I understand.,19-25,19-25
2022-08-28 21:06:09,19.0,Spotify,3.0,True,False,True,Rock,True,Yes,76.0,2,0,2,2,0,0,0,0,0,1,1,1,1,0,3,1,9.0,10.0,4.0,0.0,Improve,I understand.,19-25,19-25
2022-08-28 21:11:09,40.5,Other streaming service,3.0,True,False,False,Folk,True,Yes,130.0,1,1,1,3,1,2,1,0,1,2,0,1,2,2,1,2,9.0,9.0,8.0,2.0,Improve,I understand.,36-45,36-45
2022-08-28 21:14:51,26.0,Spotify,5.0,True,True,True,Metal,True,Yes,109.0,2,1,3,1,1,1,2,2,0,1,3,2,2,1,2,2,10.0,9.0,8.0,8.0,Improve,I understand.,26-35,26-35
2022-08-28 21:23:07,23.0,I do not use a streaming service.,6.0,True,False,True,Classical,False,Yes,96.0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,6.0,5.0,6.0,8.0,Improve,I understand.,19-25,19-25
2022-08-28 21:24:10,17.0,Spotify,2.0,False,False,False,R&B,False,Yes,148.0,2,0,1,0,0,3,1,1,0,1,0,2,3,2,0,1,8.0,6.0,10.0,3.0,Improve,I understand.,0-18,0-18
2022-08-28 21:28:30,30.0,Spotify,1.0,False,True,False,Rock,True,No,129.0,1,0,1,1,0,1,1,0,1,1,1,3,1,1,3,1,4.0,2.0,1.0,3.0,Improve,I understand.,26-35,26-35
2022-08-28 21:30:33,35.0,Spotify,1.0,True,False,False,Pop,True,Yes,81.0,2,1,2,1,0,2,1,1,0,0,0,3,1,1,2,1,2.0,1.0,1.0,1.0,No effect,I understand.,26-35,26-35
2022-08-28 21:30:41,20.0,Spotify,3.0,False,False,False,Rock,True,No,136.0,0,3,0,0,0,0,0,0,0,0,3,3,0,2,3,1,10.0,10.0,7.0,3.0,Improve,I understand.,19-25,19-25
2022-08-28 21:31:40,18.0,Spotify,3.0,True,False,False,Rap,True,Yes,155.0,1,0,0,2,0,3,2,0,2,2,0,3,1,3,3,3,8.0,9.0,0.0,0.0,Improve,I understand.,0-18,0-18
2022-08-28 21:48:12,19.0,Spotify,6.0,True,False,False,Rock,True,Yes,52.0,0,0,1,3,0,1,1,0,3,1,2,3,1,2,3,1,4.0,2.0,0.0,0.0,Improve,I understand.,19-25,19-25
2022-08-28 21:48:29,37.0,Spotify,4.0,True,False,False,Rock,True,No,97.0,1,2,2,2,0,3,1,0,0,2,2,2,3,3,3,0,9.0,2.0,7.0,7.0,Improve,I understand.,36-45,36-45
2022-08-28 21:52:44,31.0,Spotify,2.0,True,False,False,Metal,True,Yes,92.0,2,1,1,2,0,2,1,1,2,3,3,2,2,2,3,3,8.0,6.0,7.0,5.0,Improve,I understand.,26-35,26-35
2022-08-28 21:54:05,29.0,Spotify,2.0,True,True,False,Folk,True,Yes,100.0,0,2,1,3,2,1,1,1,1,1,2,1,3,1,3,1,6.0,5.0,4.0,2.0,Improve,I understand.,26-35,26-35
2022-08-28 21:55:05,20.0,Spotify,3.0,True,False,False,Rock,True,Yes,120.0,2,1,1,3,0,1,2,0,0,2,2,3,1,1,3,2,8.0,5.0,2.0,3.0,Improve,I understand.,19-25,19-25
2022-08-28 21:55:22,36.0,I do not use a streaming service.,8.0,True,True,True,Video game music,False,Yes,143.0,2,1,2,1,0,1,1,0,0,0,3,1,0,1,2,3,7.0,6.0,6.0,1.0,No effect,I understand.,36-45,36-45
2022-08-28 22:03:40,18.0,Spotify,3.0,True,True,False,Rock,True,No,118.0,2,0,0,1,0,0,2,0,0,1,1,2,0,0,3,1,10.0,2.0,0.0,0.0,Improve,I understand.,0-18,0-18
2022-08-28 22:04:16,18.0,Spotify,2.0,True,False,False,K pop,True,Yes,130.0,1,0,2,0,0,0,0,3,0,0,1,2,0,0,1,0,6.0,0.0,0.0,0.0,Improve,I understand.,0-18,0-18
2022-08-28 22:05:53,25.0,Spotify,7.0,True,False,False,Pop,False,Yes,120.0,0,2,3,1,1,2,0,3,1,1,1,3,2,2,1,2,2.0,0.0,1.0,0.0,Improve,I understand.,19-25,19-25
2022-08-28 22:09:11,31.0,YouTube Music,9.0,True,False,False,Pop,True,Yes,158.0,1,1,1,2,0,0,1,1,1,3,2,3,0,1,2,2,9.0,0.0,2.0,0.0,Improve,I understand.,26-35,26-35
2022-08-28 22:10:24,17.0,Spotify,2.0,True,False,False,Pop,True,Yes,160.0,1,1,1,1,1,2,2,2,0,0,1,3,1,2,2,0,5.0,4.0,1.0,1.0,Improve,I understand.,0-18,0-18
2022-08-28 22:13:00,30.0,Other streaming service,1.0,False,False,False,Country,False,No,119.0,0,3,0,0,0,2,0,0,0,0,0,3,1,2,2,1,8.0,10.0,2.0,0.0,Improve,I understand.,26-35,26-35
2022-08-28 22:14:01,40.0,Apple Music,2.0,True,False,False,Metal,True,Yes,120.0,2,0,2,1,0,1,1,0,0,1,3,1,1,1,3,0,3.0,6.0,2.0,1.0,No effect,I understand.,36-45,36-45
2022-08-28 22:14:30,40.5,I do not use a streaming service.,4.0,True,False,False,Rock,False,No,200.0,2,1,2,1,0,1,2,1,1,0,1,2,1,1,2,1,4.0,4.0,2.0,1.0,Improve,I understand.,36-45,36-45
2022-08-28 22:21:12,14.0,Spotify,2.0,True,True,False,Rock,True,Yes,136.0,1,0,0,2,0,2,1,0,0,0,2,3,1,2,3,1,7.0,5.0,2.0,6.0,Improve,I understand.,0-18,0-18
2022-08-28 22:30:17,26.0,YouTube Music,6.0,True,False,False,Rock,True,No,104.0,2,0,0,1,0,1,2,0,0,0,1,2,0,1,3,0,3.0,2.0,0.0,0.0,No effect,I understand.,26-35,26-35
2022-08-28 22:32:47,35.0,Spotify,4.0,True,True,True,Country,True,Yes,90.0,1,3,1,2,1,3,2,1,2,2,2,2,1,2,3,0,9.0,9.0,5.0,1.0,Improve,I understand.,26-35,26-35
2022-08-28 22:38:36,33.0,Other streaming service,1.0,False,False,False,Rock,False,No,120.0,0,0,0,0,0,2,0,0,1,0,0,2,1,1,3,0,3.0,10.0,4.0,1.0,No effect,I understand.,26-35,26-35
2022-08-28 22:39:24,30.0,Spotify,6.0,True,False,False,Folk,True,Yes,89.0,2,1,0,3,1,0,1,0,0,2,2,1,0,0,3,0,9.0,0.0,5.0,0.0,No effect,I understand.,26-35,26-35
2022-08-28 22:49:17,27.0,Spotify,5.0,True,False,True,Folk,True,Yes,140.0,1,0,2,3,2,1,1,2,2,3,2,3,2,0,3,3,0.0,9.0,4.0,0.0,Improve,I understand.,26-35,26-35
2022-08-28 22:51:01,40.5,I do not use a streaming service.,1.5,False,False,False,Pop,True,Yes,92.0,1,0,3,2,0,2,0,1,2,0,0,3,1,2,2,0,2.0,2.0,2.0,1.0,No effect,I understand.,36-45,36-45
2022-08-28 22:51:30,23.0,Spotify,5.0,True,True,True,Metal,True,Yes,120.0,2,1,0,1,0,0,1,0,0,0,3,1,0,0,3,0,6.0,9.0,2.0,1.0,Improve,I understand.,19-25,19-25
2022-08-28 22:53:43,25.0,Spotify,2.0,True,False,True,EDM,True,No,128.0,1,1,3,1,0,2,2,2,0,1,3,3,1,2,3,1,6.0,4.0,1.0,0.0,Improve,I understand.,19-25,19-25
2022-08-28 22:58:10,16.0,Apple Music,4.0,True,True,False,K pop,True,Yes,140.0,3,1,1,2,1,3,2,3,2,3,3,3,2,1,2,1,8.0,9.0,4.0,0.0,Improve,I understand.,0-18,0-18
2022-08-28 23:19:35,31.0,YouTube Music,6.0,True,False,False,EDM,True,Yes,136.0,1,1,3,1,0,2,0,0,0,1,1,2,2,2,2,2,8.0,6.0,5.0,6.0,No effect,I understand.,26-35,26-35
2022-08-28 23:23:20,31.0,Spotify,1.0,False,False,False,Rock,False,Yes,132.0,2,1,0,0,0,1,0,0,2,0,2,1,1,1,3,2,3.0,10.0,0.0,0.0,Worsen,I understand.,26-35,26-35
2022-08-28 23:23:41,38.0,Spotify,6.0,True,True,False,Pop,True,Yes,107.0,3,2,2,2,2,3,3,1,2,2,1,3,3,3,2,0,9.0,4.0,9.0,7.0,Improve,I understand.,36-45,36-45
2022-08-28 23:23:50,17.0,Spotify,4.0,False,True,False,Classical,True,Yes,135.0,3,0,0,0,0,3,3,1,3,2,2,1,2,1,0,1,7.0,9.0,2.0,8.0,Worsen,I understand.,0-18,0-18
2022-08-28 23:26:58,25.0,Apple Music,2.0,False,False,False,EDM,False,Yes,171.0,0,2,3,1,0,0,0,0,0,0,1,2,0,0,3,1,10.0,3.0,1.0,4.0,Improve,I understand.,19-25,19-25
2022-08-28 23:34:19,20.0,Spotify,2.0,False,True,True,Metal,False,Yes,210.0,1,0,0,0,0,0,1,0,0,0,3,0,0,1,2,1,0.0,0.0,0.0,1.0,No effect,I understand.,19-25,19-25
2022-08-28 23:34:37,15.0,Spotify,2.0,True,False,False,EDM,False,No,171.0,0,0,3,0,0,2,0,0,0,0,0,1,1,2,0,1,9.0,6.0,1.0,7.0,No effect,I understand.,0-18,0-18
2022-08-28 23:40:54,16.0,Spotify,4.0,True,False,True,Lofi,True,No,85.0,1,1,3,1,0,1,1,0,0,3,1,2,0,1,1,3,7.0,1.0,3.0,5.0,Improve,I understand.,0-18,0-18
2022-08-28 23:42:24,20.0,Spotify,2.0,True,True,False,EDM,False,Yes,174.0,2,0,3,0,0,2,0,2,0,0,0,2,0,0,2,2,9.0,7.0,5.0,7.0,Improve,I understand.,19-25,19-25
2022-08-28 23:47:13,23.0,Other streaming service,6.0,True,False,False,Rap,True,Yes,87.0,0,0,2,2,0,1,0,2,2,0,0,3,3,2,1,0,3.0,1.0,2.0,7.0,Improve,I understand.,19-25,19-25
2022-08-28 23:50:25,22.0,Spotify,3.0,True,False,False,Hip hop,True,Yes,77.0,1,0,2,1,0,3,1,0,2,1,2,3,2,3,2,1,6.0,6.0,8.0,0.0,Improve,I understand.,19-25,19-25
2022-08-28 23:54:34,15.0,I do not use a streaming service.,5.0,True,False,False,Rock,True,Yes,126.0,1,0,3,1,0,0,0,0,0,2,1,3,0,0,3,2,10.0,6.0,0.0,4.0,Improve,I understand.,0-18,0-18
2022-08-28 23:56:06,17.0,I do not use a streaming service.,0.5,True,True,False,Video game music,False,Yes,136.0,1,2,2,0,0,0,1,0,0,0,1,2,1,1,2,3,6.0,3.0,1.0,1.0,Improve,I understand.,0-18,0-18
2022-08-29 00:03:43,22.0,YouTube Music,1.0,True,False,False,Video game music,True,Yes,80.0,1,0,1,2,0,1,0,0,0,2,0,1,0,0,1,3,3.0,3.0,0.0,7.0,No effect,I understand.,19-25,19-25
2022-08-29 00:05:09,21.0,Spotify,9.5,True,False,False,Metal,True,Yes,92.0,0,1,1,0,0,3,0,1,0,0,3,2,2,3,3,2,9.0,10.0,2.0,2.0,No effect,I understand.,19-25,19-25
2022-08-29 00:05:36,19.0,Spotify,2.0,True,False,False,Pop,False,Yes,120.0,1,0,2,1,0,1,2,2,2,2,0,3,3,2,3,3,7.0,5.0,0.0,2.0,No effect,I understand.,19-25,19-25
2022-08-29 00:32:36,34.0,YouTube Music,1.0,False,False,False,Rock,False,Yes,138.0,1,0,0,2,0,1,0,0,1,0,0,1,0,2,3,0,9.0,9.0,6.0,4.0,Improve,I understand.,26-35,26-35
2022-08-29 00:33:06,18.0,I do not use a streaming service.,2.0,True,True,False,Metal,True,Yes,150.0,2,0,1,0,0,0,0,0,0,0,3,1,0,1,3,2,5.0,7.0,7.0,2.0,Improve,I understand.,0-18,0-18
2022-08-29 00:33:49,21.0,Spotify,3.0,True,False,False,Country,True,No,108.0,1,3,0,2,1,1,0,0,0,0,1,2,0,0,3,2,0.0,8.0,0.0,5.0,Improve,I understand.,19-25,19-25
2022-08-29 00:39:19,20.0,Spotify,3.0,False,False,False,Country,True,Yes,119.0,1,3,1,2,0,2,1,2,0,0,0,3,3,1,2,0,8.0,4.0,3.0,4.0,Improve,I understand.,19-25,19-25
2022-08-29 00:39:59,19.0,Spotify,2.0,True,False,False,Country,True,No,125.0,1,3,1,2,1,0,0,0,1,1,2,1,0,0,2,0,7.0,2.0,0.0,7.0,No effect,I understand.,19-25,19-25
2022-08-29 00:50:03,21.0,Spotify,1.0,True,True,False,Pop,True,Yes,85.0,3,1,1,2,0,1,0,2,0,1,3,3,2,3,2,3,5.0,1.0,0.0,0.0,Improve,I understand.,19-25,19-25
2022-08-29 00:50:27,31.0,YouTube Music,1.0,False,False,True,Folk,True,Yes,113.0,3,0,0,2,0,1,0,0,1,0,0,0,0,0,2,0,4.0,1.0,3.0,0.0,Improve,I understand.,26-35,26-35
2022-08-29 00:54:55,20.0,YouTube Music,1.0,False,False,False,Pop,True,No,86.0,1,0,0,1,0,0,0,0,0,1,1,3,0,0,2,0,3.0,5.0,3.0,0.0,Improve,I understand.,19-25,19-25
2022-08-29 00:59:01,19.0,Spotify,5.0,True,True,False,Rock,True,No,141.0,2,1,0,0,0,1,2,0,0,0,3,2,2,1,3,0,2.0,2.0,0.0,6.0,Improve,I understand.,19-25,19-25
2022-08-29 01:06:46,19.0,Other streaming service,5.0,True,False,False,EDM,True,Yes,97.0,1,0,3,2,0,2,1,0,2,3,3,1,0,3,2,1,0.0,1.0,3.0,5.0,Improve,I understand.,19-25,19-25
2022-08-29 01:22:44,24.0,I do not use a streaming service.,8.0,True,False,True,Video game music,True,No,120.0,2,1,3,1,1,3,3,1,1,3,3,1,1,2,3,3,6.0,4.0,8.0,8.0,Improve,I understand.,19-25,19-25
2022-08-29 01:26:19,20.0,Other streaming service,0.7,False,False,False,Rock,False,No,144.0,1,0,0,0,0,0,0,0,0,2,1,3,1,0,3,1,5.0,6.0,8.0,2.0,Improve,I understand.,19-25,19-25
2022-08-29 01:34:06,15.0,Spotify,3.0,False,False,False,Video game music,False,No,84.0,1,1,2,1,1,2,1,0,0,3,1,3,0,0,3,3,6.0,6.0,2.0,6.0,No effect,I understand.,0-18,0-18
2022-08-29 01:34:27,17.0,Spotify,7.0,True,False,False,Hip hop,False,Yes,84.0,0,0,1,0,1,3,0,0,0,1,1,1,1,3,1,1,8.0,9.0,3.0,4.0,Improve,I understand.,0-18,0-18
2022-08-29 01:54:06,20.0,I do not use a streaming service.,1.5,False,True,True,Video game music,False,Yes,60.0,3,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,8.0,4.0,3.0,3.0,Worsen,I understand.,19-25,19-25
2022-08-29 01:59:22,14.0,Spotify,4.0,True,True,True,Video game music,True,Yes,81.0,2,0,2,1,0,1,2,2,0,3,0,2,1,1,0,3,8.0,6.0,5.0,7.0,Improve,I understand.,0-18,0-18
2022-08-29 02:03:07,24.0,Spotify,4.0,True,False,False,Metal,True,Yes,150.0,2,1,0,1,1,1,0,0,0,0,3,2,1,1,3,0,8.0,8.0,7.0,7.0,Improve,I understand.,19-25,19-25
2022-08-29 02:06:14,14.0,Other streaming service,9.5,True,False,True,Video game music,False,No,95.0,1,0,2,0,0,2,1,0,0,3,2,0,0,2,1,3,5.0,2.0,5.0,0.0,Improve,I understand.,0-18,0-18
2022-08-29 02:10:36,23.0,Spotify,2.0,True,True,True,Rock,True,No,138.0,3,0,1,1,0,2,2,0,1,1,1,2,2,2,3,2,6.0,8.0,4.0,2.0,No effect,I understand.,19-25,19-25
2022-08-29 02:25:53,22.0,Spotify,6.0,True,False,False,Jazz,True,Yes,140.0,2,1,3,1,1,1,3,2,0,2,2,2,2,1,3,2,8.0,8.0,7.0,1.0,Improve,I understand.,19-25,19-25
2022-08-29 02:28:45,25.0,Spotify,0.5,True,True,False,Rock,True,Yes,139.0,1,0,3,0,0,1,0,1,0,0,1,2,1,1,3,2,10.0,2.0,0.0,0.0,Improve,I understand.,19-25,19-25
2022-08-29 02:29:08,27.0,Spotify,2.0,True,True,True,Pop,True,Yes,100.0,2,1,3,0,0,2,3,3,2,2,2,3,3,1,2,2,8.0,7.0,7.0,5.0,Improve,I understand.,26-35,26-35
2022-08-29 02:30:45,17.0,Apple Music,3.0,True,True,True,Pop,True,No,120.0,1,1,0,2,0,2,3,0,1,0,2,3,3,3,3,0,8.0,10.0,9.0,2.0,Improve,I understand.,0-18,0-18
2022-08-29 02:43:40,40.0,Other streaming service,3.0,True,False,False,Rock,True,Yes,178.0,2,0,0,0,0,0,1,0,0,1,2,2,1,0,2,0,0.0,4.0,4.0,0.0,Improve,I understand.,36-45,36-45
2022-08-29 02:46:38,18.0,Spotify,1.0,False,False,False,Pop,True,No,100.0,1,1,0,1,1,2,0,0,0,0,0,3,1,2,2,1,3.0,2.0,0.0,1.0,No effect,I understand.,0-18,0-18
2022-08-29 02:49:37,16.0,Spotify,2.5,False,True,True,Metal,True,No,110.0,0,0,0,0,0,0,1,0,0,1,3,0,0,1,3,2,5.0,3.0,3.0,1.0,Improve,I understand.,0-18,0-18
2022-08-29 02:54:06,18.0,Spotify,1.0,False,False,False,Rock,True,Yes,108.0,2,1,0,2,0,2,0,0,0,0,2,2,1,1,3,1,8.0,9.0,6.0,1.0,Improve,I understand.,0-18,0-18
2022-08-29 03:09:21,15.0,I do not use a streaming service.,5.0,True,True,False,Metal,True,No,161.0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,2,0,6.0,7.0,8.0,2.0,Improve,I understand.,0-18,0-18
2022-08-29 03:13:27,20.0,Apple Music,3.0,True,True,False,Metal,True,No,200.0,2,1,0,0,0,1,2,0,0,1,3,1,0,1,3,2,7.0,4.0,7.0,0.0,Improve,I understand.,19-25,19-25
